miRNA	TCGA_4C_A93U_01	TCGA_BJ_A0YZ_01	TCGA_BJ_A0Z0_01	TCGA_BJ_A0Z2_01	TCGA_BJ_A0Z3_01	TCGA_BJ_A0Z5_01	TCGA_BJ_A0Z9_01	TCGA_BJ_A0ZA_01	TCGA_BJ_A0ZB_01	TCGA_BJ_A0ZC_01	TCGA_BJ_A0ZE_01	TCGA_BJ_A0ZG_01	TCGA_BJ_A0ZH_01	TCGA_BJ_A0ZJ_01	TCGA_BJ_A18Y_01	TCGA_BJ_A18Z_01	TCGA_BJ_A190_01	TCGA_BJ_A191_01	TCGA_BJ_A192_01	TCGA_BJ_A28R_01	TCGA_BJ_A28S_01	TCGA_BJ_A28T_01	TCGA_BJ_A28V_01	TCGA_BJ_A28W_01	TCGA_BJ_A28X_01	TCGA_BJ_A28Z_01	TCGA_BJ_A290_01	TCGA_BJ_A291_01	TCGA_BJ_A2N7_01	TCGA_BJ_A2N8_01	TCGA_BJ_A2N9_01	TCGA_BJ_A2NA_01	TCGA_BJ_A2P4_01	TCGA_BJ_A3EZ_01	TCGA_BJ_A3F0_01	TCGA_BJ_A3PR_01	TCGA_BJ_A3PT_01	TCGA_BJ_A3PU_01	TCGA_BJ_A45C_01	TCGA_BJ_A45D_01	TCGA_BJ_A45E_01	TCGA_BJ_A45F_01	TCGA_BJ_A45G_01	TCGA_BJ_A45H_01	TCGA_BJ_A45I_01	TCGA_BJ_A45J_01	TCGA_BJ_A45K_01	TCGA_BJ_A4O8_01	TCGA_BJ_A4O9_01	TCGA_CE_A13K_01	TCGA_CE_A27D_01	TCGA_CE_A3MD_01	TCGA_CE_A3ME_01	TCGA_CE_A481_01	TCGA_CE_A482_01	TCGA_CE_A483_01	TCGA_CE_A484_01	TCGA_CE_A485_01	TCGA_DE_A0XZ_01	TCGA_DE_A0Y2_01	TCGA_DE_A0Y3_01	TCGA_DE_A2OL_01	TCGA_DE_A3KN_01	TCGA_DE_A4M8_01	TCGA_DE_A4M9_01	TCGA_DE_A4MA_01	TCGA_DE_A4MB_01	TCGA_DE_A4MC_01	TCGA_DE_A4MD_01	TCGA_DE_A4MD_06	TCGA_DE_A69J_01	TCGA_DE_A69K_01	TCGA_DE_A7U5_01	TCGA_DJ_A13L_01	TCGA_DJ_A13M_01	TCGA_DJ_A13O_01	TCGA_DJ_A13P_01	TCGA_DJ_A13R_01	TCGA_DJ_A13S_01	TCGA_DJ_A13T_01	TCGA_DJ_A13U_01	TCGA_DJ_A13W_01	TCGA_DJ_A13X_01	TCGA_DJ_A1QD_01	TCGA_DJ_A1QE_01	TCGA_DJ_A1QF_01	TCGA_DJ_A1QG_01	TCGA_DJ_A1QH_01	TCGA_DJ_A1QI_01	TCGA_DJ_A1QL_01	TCGA_DJ_A1QM_01	TCGA_DJ_A1QN_01	TCGA_DJ_A1QO_01	TCGA_DJ_A1QQ_01	TCGA_DJ_A2PN_01	TCGA_DJ_A2PO_01	TCGA_DJ_A2PP_01	TCGA_DJ_A2PQ_01	TCGA_DJ_A2PR_01	TCGA_DJ_A2PS_01	TCGA_DJ_A2PT_01	TCGA_DJ_A2PU_01	TCGA_DJ_A2PV_01	TCGA_DJ_A2PW_01	TCGA_DJ_A2PX_01	TCGA_DJ_A2PY_01	TCGA_DJ_A2PZ_01	TCGA_DJ_A2Q0_01	TCGA_DJ_A2Q1_01	TCGA_DJ_A2Q2_01	TCGA_DJ_A2Q3_01	TCGA_DJ_A2Q4_01	TCGA_DJ_A2Q5_01	TCGA_DJ_A2Q6_01	TCGA_DJ_A2Q7_01	TCGA_DJ_A2Q8_01	TCGA_DJ_A2Q9_01	TCGA_DJ_A2QA_01	TCGA_DJ_A2QB_01	TCGA_DJ_A2QC_01	TCGA_DJ_A3UK_01	TCGA_DJ_A3UM_01	TCGA_DJ_A3UN_01	TCGA_DJ_A3UO_01	TCGA_DJ_A3UP_01	TCGA_DJ_A3UQ_01	TCGA_DJ_A3UR_01	TCGA_DJ_A3US_01	TCGA_DJ_A3UT_01	TCGA_DJ_A3UU_01	TCGA_DJ_A3UW_01	TCGA_DJ_A3UX_01	TCGA_DJ_A3UY_01	TCGA_DJ_A3UZ_01	TCGA_DJ_A3V0_01	TCGA_DJ_A3V2_01	TCGA_DJ_A3V3_01	TCGA_DJ_A3V4_01	TCGA_DJ_A3V5_01	TCGA_DJ_A3V7_01	TCGA_DJ_A3V8_01	TCGA_DJ_A3V9_01	TCGA_DJ_A3VA_01	TCGA_DJ_A3VB_01	TCGA_DJ_A3VD_01	TCGA_DJ_A3VE_01	TCGA_DJ_A3VF_01	TCGA_DJ_A3VG_01	TCGA_DJ_A3VI_01	TCGA_DJ_A3VJ_01	TCGA_DJ_A3VK_01	TCGA_DJ_A3VL_01	TCGA_DJ_A3VM_01	TCGA_DJ_A4UL_01	TCGA_DJ_A4UP_01	TCGA_DJ_A4UQ_01	TCGA_DJ_A4UR_01	TCGA_DJ_A4UT_01	TCGA_DJ_A4UW_01	TCGA_DJ_A4V0_01	TCGA_DJ_A4V2_01	TCGA_DJ_A4V4_01	TCGA_DJ_A4V5_01	TCGA_DO_A1JZ_01	TCGA_DO_A1K0_01	TCGA_DO_A2HM_01	TCGA_E3_A3DY_01	TCGA_E3_A3DZ_01	TCGA_E3_A3E0_01	TCGA_E3_A3E1_01	TCGA_E3_A3E2_01	TCGA_E3_A3E3_01	TCGA_E3_A3E5_01	TCGA_E8_A242_01	TCGA_E8_A2EA_01	TCGA_E8_A2JQ_01	TCGA_E8_A3X7_01	TCGA_E8_A413_01	TCGA_E8_A414_01	TCGA_E8_A415_01	TCGA_E8_A416_01	TCGA_E8_A417_01	TCGA_E8_A418_01	TCGA_E8_A419_01	TCGA_E8_A432_01	TCGA_E8_A433_01	TCGA_E8_A434_01	TCGA_E8_A436_01	TCGA_E8_A437_01	TCGA_E8_A438_01	TCGA_E8_A44K_01	TCGA_E8_A44M_01	TCGA_EL_A3CL_01	TCGA_EL_A3CM_01	TCGA_EL_A3CN_01	TCGA_EL_A3CO_01	TCGA_EL_A3CP_01	TCGA_EL_A3CR_01	TCGA_EL_A3CS_01	TCGA_EL_A3CT_01	TCGA_EL_A3CU_01	TCGA_EL_A3CV_01	TCGA_EL_A3CW_01	TCGA_EL_A3CX_01	TCGA_EL_A3CY_01	TCGA_EL_A3CZ_01	TCGA_EL_A3D0_01	TCGA_EL_A3D1_01	TCGA_EL_A3D4_01	TCGA_EL_A3D5_01	TCGA_EL_A3D6_01	TCGA_EL_A3GO_01	TCGA_EL_A3GP_01	TCGA_EL_A3GQ_01	TCGA_EL_A3GR_01	TCGA_EL_A3GS_01	TCGA_EL_A3GU_01	TCGA_EL_A3GV_01	TCGA_EL_A3GW_01	TCGA_EL_A3GX_01	TCGA_EL_A3GY_01	TCGA_EL_A3GZ_01	TCGA_EL_A3H1_01	TCGA_EL_A3H2_01	TCGA_EL_A3H3_01	TCGA_EL_A3H4_01	TCGA_EL_A3H5_01	TCGA_EL_A3H7_01	TCGA_EL_A3H8_01	TCGA_EL_A3MW_01	TCGA_EL_A3MX_01	TCGA_EL_A3MY_01	TCGA_EL_A3MZ_01	TCGA_EL_A3N2_01	TCGA_EL_A3N3_01	TCGA_EL_A3T0_01	TCGA_EL_A3T1_01	TCGA_EL_A3T2_01	TCGA_EL_A3T3_01	TCGA_EL_A3T6_01	TCGA_EL_A3T7_01	TCGA_EL_A3T8_01	TCGA_EL_A3T9_01	TCGA_EL_A3TA_01	TCGA_EL_A3TB_01	TCGA_EL_A3ZG_01	TCGA_EL_A3ZH_01	TCGA_EL_A3ZK_01	TCGA_EL_A3ZL_01	TCGA_EL_A3ZM_01	TCGA_EL_A3ZN_01	TCGA_EL_A3ZO_01	TCGA_EL_A3ZP_01	TCGA_EL_A3ZQ_01	TCGA_EL_A3ZR_01	TCGA_EL_A3ZS_01	TCGA_EL_A3ZT_01	TCGA_EL_A4JV_01	TCGA_EL_A4JW_01	TCGA_EL_A4JX_01	TCGA_EL_A4JZ_01	TCGA_EL_A4K0_01	TCGA_EL_A4K1_01	TCGA_EL_A4K2_01	TCGA_EL_A4K4_01	TCGA_EL_A4K6_01	TCGA_EL_A4K7_01	TCGA_EL_A4K9_01	TCGA_EL_A4KD_01	TCGA_EL_A4KG_01	TCGA_EL_A4KH_01	TCGA_EL_A4KI_01	TCGA_EM_A1CS_01	TCGA_EM_A1CT_01	TCGA_EM_A1CU_01	TCGA_EM_A1CV_01	TCGA_EM_A1CW_01	TCGA_EM_A1YA_01	TCGA_EM_A1YB_01	TCGA_EM_A1YC_01	TCGA_EM_A1YD_01	TCGA_EM_A1YE_01	TCGA_EM_A22I_01	TCGA_EM_A22J_01	TCGA_EM_A22K_01	TCGA_EM_A22L_01	TCGA_EM_A22M_01	TCGA_EM_A22N_01	TCGA_EM_A22O_01	TCGA_EM_A22P_01	TCGA_EM_A22Q_01	TCGA_EM_A2CJ_01	TCGA_EM_A2CK_01	TCGA_EM_A2CL_01	TCGA_EM_A2CN_01	TCGA_EM_A2CO_01	TCGA_EM_A2CP_01	TCGA_EM_A2CQ_01	TCGA_EM_A2CR_01	TCGA_EM_A2CS_01	TCGA_EM_A2CS_06	TCGA_EM_A2CT_01	TCGA_EM_A2CU_01	TCGA_EM_A2OV_01	TCGA_EM_A2OW_01	TCGA_EM_A2OX_01	TCGA_EM_A2OY_01	TCGA_EM_A2OZ_01	TCGA_EM_A2P0_01	TCGA_EM_A2P1_01	TCGA_EM_A2P1_06	TCGA_EM_A2P2_01	TCGA_EM_A2P3_01	TCGA_EM_A3AI_01	TCGA_EM_A3AJ_01	TCGA_EM_A3AK_01	TCGA_EM_A3AL_01	TCGA_EM_A3AN_01	TCGA_EM_A3AO_01	TCGA_EM_A3AP_01	TCGA_EM_A3AQ_01	TCGA_EM_A3AR_01	TCGA_EM_A3FJ_01	TCGA_EM_A3FK_01	TCGA_EM_A3FL_01	TCGA_EM_A3FM_01	TCGA_EM_A3FN_01	TCGA_EM_A3FO_01	TCGA_EM_A3FP_01	TCGA_EM_A3FQ_01	TCGA_EM_A3FQ_06	TCGA_EM_A3FR_01	TCGA_EM_A3O3_01	TCGA_EM_A3O6_01	TCGA_EM_A3O7_01	TCGA_EM_A3O8_01	TCGA_EM_A3O9_01	TCGA_EM_A3OA_01	TCGA_EM_A3OB_01	TCGA_EM_A3ST_01	TCGA_EM_A3SU_01	TCGA_EM_A3SU_06	TCGA_EM_A3SX_01	TCGA_EM_A3SY_01	TCGA_EM_A3SZ_01	TCGA_EM_A4FF_01	TCGA_EM_A4FH_01	TCGA_EM_A4FK_01	TCGA_EM_A4FM_01	TCGA_EM_A4FN_01	TCGA_EM_A4FO_01	TCGA_EM_A4FQ_01	TCGA_EM_A4FR_01	TCGA_EM_A4FU_01	TCGA_EM_A4FV_01	TCGA_EM_A4G1_01	TCGA_ET_A25G_01	TCGA_ET_A25I_01	TCGA_ET_A25J_01	TCGA_ET_A25K_01	TCGA_ET_A25L_01	TCGA_ET_A25M_01	TCGA_ET_A25N_01	TCGA_ET_A25O_01	TCGA_ET_A25P_01	TCGA_ET_A25R_01	TCGA_ET_A2MX_01	TCGA_ET_A2MY_01	TCGA_ET_A2MZ_01	TCGA_ET_A2N0_01	TCGA_ET_A2N1_01	TCGA_ET_A2N3_01	TCGA_ET_A2N4_01	TCGA_ET_A2N5_01	TCGA_ET_A39I_01	TCGA_ET_A39J_01	TCGA_ET_A39K_01	TCGA_ET_A39L_01	TCGA_ET_A39M_01	TCGA_ET_A39N_01	TCGA_ET_A39O_01	TCGA_ET_A39P_01	TCGA_ET_A39R_01	TCGA_ET_A39S_01	TCGA_ET_A39T_01	TCGA_ET_A3BN_01	TCGA_ET_A3BO_01	TCGA_ET_A3BP_01	TCGA_ET_A3BQ_01	TCGA_ET_A3BS_01	TCGA_ET_A3BT_01	TCGA_ET_A3BU_01	TCGA_ET_A3BV_01	TCGA_ET_A3BW_01	TCGA_ET_A3BX_01	TCGA_ET_A3DO_01	TCGA_ET_A3DP_01	TCGA_ET_A3DQ_01	TCGA_ET_A3DR_01	TCGA_ET_A3DS_01	TCGA_ET_A3DT_01	TCGA_ET_A3DU_01	TCGA_ET_A3DV_01	TCGA_ET_A3DW_01	TCGA_ET_A40P_01	TCGA_ET_A40Q_01	TCGA_ET_A40R_01	TCGA_ET_A40S_01	TCGA_ET_A40T_01	TCGA_ET_A4KN_01	TCGA_ET_A4KQ_01	TCGA_FE_A22Z_01	TCGA_FE_A230_01	TCGA_FE_A231_01	TCGA_FE_A232_01	TCGA_FE_A233_01	TCGA_FE_A234_01	TCGA_FE_A235_01	TCGA_FE_A236_01	TCGA_FE_A237_01	TCGA_FE_A238_01	TCGA_FE_A239_01	TCGA_FE_A23A_01	TCGA_FE_A3PA_01	TCGA_FE_A3PB_01	TCGA_FE_A3PC_01	TCGA_FE_A3PD_01	TCGA_FK_A3S3_01	TCGA_FK_A3SB_01	TCGA_FK_A3SD_01	TCGA_FK_A3SE_01	TCGA_FK_A3SG_01	TCGA_FK_A3SH_01	TCGA_FK_A4UB_01	TCGA_FY_A2QD_01	TCGA_FY_A3BL_01	TCGA_FY_A3I4_01	TCGA_FY_A3I5_01	TCGA_FY_A3NM_01	TCGA_FY_A3NN_01	TCGA_FY_A3NP_01	TCGA_FY_A3ON_01	TCGA_FY_A3R6_01	TCGA_FY_A3R7_01	TCGA_FY_A3R8_01	TCGA_FY_A3R9_01	TCGA_FY_A3RA_01	TCGA_FY_A3TY_01	TCGA_FY_A3W9_01	TCGA_FY_A3WA_01	TCGA_FY_A3YR_01	TCGA_FY_A40K_01	TCGA_FY_A40L_01	TCGA_FY_A40M_01	TCGA_FY_A40N_01	TCGA_FY_A4B0_01	TCGA_FY_A4B3_01	TCGA_FY_A4B4_01	TCGA_FY_A76V_01	TCGA_GE_A2C6_01	TCGA_H2_A26U_01	TCGA_H2_A2K9_01	TCGA_H2_A3RH_01	TCGA_H2_A3RI_01	TCGA_H2_A421_01	TCGA_H2_A422_01	TCGA_IM_A3EB_01	TCGA_IM_A3ED_01	TCGA_IM_A3U2_01	TCGA_IM_A3U3_01	TCGA_IM_A41Y_01	TCGA_IM_A41Z_01	TCGA_IM_A420_01	TCGA_IM_A4EB_01	TCGA_J8_A3NZ_01	TCGA_J8_A3O0_01	TCGA_J8_A3O1_01	TCGA_J8_A3O2_01	TCGA_J8_A3O2_06	TCGA_J8_A3YD_01	TCGA_J8_A3YE_01	TCGA_J8_A3YF_01	TCGA_J8_A3YG_01	TCGA_J8_A3YH_01	TCGA_J8_A3YH_06	TCGA_J8_A42S_01	TCGA_J8_A4HW_01	TCGA_J8_A4HW_06	TCGA_J8_A4HY_01	TCGA_KS_A41F_01	TCGA_KS_A41I_01	TCGA_KS_A41J_01	TCGA_KS_A41L_01	TCGA_KS_A4I1_01	TCGA_KS_A4I3_01	TCGA_KS_A4I5_01	TCGA_KS_A4I7_01	TCGA_KS_A4I9_01	TCGA_KS_A4IB_01	TCGA_KS_A4IC_01	TCGA_KS_A4ID_01	TCGA_L6_A4EP_01	TCGA_L6_A4EQ_01	TCGA_L6_A4ET_01	TCGA_L6_A4EU_01	TCGA_MK_A4N6_01	TCGA_MK_A4N7_01	TCGA_MK_A4N9_01	TCGA_MK_A84Z_01	TCGA_QD_A8IV_01	TCGA_BJ_A28R_11	TCGA_BJ_A28W_11	TCGA_BJ_A28X_11	TCGA_BJ_A290_11	TCGA_BJ_A2N7_11	TCGA_BJ_A2N8_11	TCGA_BJ_A2N9_11	TCGA_BJ_A2NA_11	TCGA_BJ_A3PR_11	TCGA_BJ_A3PU_11	TCGA_DO_A1JZ_11	TCGA_E8_A2JQ_11	TCGA_EL_A3GZ_11	TCGA_EL_A3H1_11	TCGA_EL_A3H2_11	TCGA_EL_A3H7_11	TCGA_EL_A3MW_11	TCGA_EL_A3MX_11	TCGA_EL_A3MY_11	TCGA_EL_A3N2_11	TCGA_EL_A3N3_11	TCGA_EL_A3T0_11	TCGA_EL_A3T1_11	TCGA_EL_A3T2_11	TCGA_EL_A3T3_11	TCGA_EL_A3T6_11	TCGA_EL_A3T7_11	TCGA_EL_A3T8_11	TCGA_EL_A3TA_11	TCGA_EL_A3TB_11	TCGA_EL_A3ZG_11	TCGA_EL_A3ZH_11	TCGA_EL_A3ZK_11	TCGA_EL_A3ZL_11	TCGA_EL_A3ZM_11	TCGA_EL_A3ZO_11	TCGA_EL_A3ZP_11	TCGA_EL_A3ZQ_11	TCGA_EL_A3ZR_11	TCGA_EL_A3ZS_11	TCGA_EL_A3ZT_11	TCGA_EM_A1CS_11	TCGA_EM_A1CT_11	TCGA_EM_A1CU_11	TCGA_EM_A1CV_11	TCGA_EM_A1CW_11	TCGA_EM_A1YC_11	TCGA_EM_A3ST_11	TCGA_ET_A2MX_11	TCGA_ET_A2N5_11	TCGA_ET_A3DP_11	TCGA_ET_A3DW_11	TCGA_FY_A3TY_11	TCGA_GE_A2C6_11	TCGA_H2_A2K9_11	TCGA_H2_A3RI_11	TCGA_KS_A41I_11	TCGA_KS_A41J_11	TCGA_KS_A41L_11
hsa_let_7a_5p_MIMAT0000062	23844.10484	51722.88404	59076.00022	58008.87857	61116.97287	52559.69689	34576.88899	56273.72451	50921.74511	50535.76813	35714.25431	71603.72868	58054.12675	67471.72374	60138.03341	55327.53282	35778.77991	59075.91564	57606.33525	55930.25341	94279.26416	45303.8195	93512.78147	68913.40774	79018.44898	41281.29752	48999.84589	47799.93505	40848.91097	33211.46951	24004.27932	55593.02967	24595.22989	30872.78716	46539.73536	32821.68122	40906.07742	39342.55479	58873.22841	38866.01843	18425.98173	26072.50855	34038.06812	26008.28064	30061.33042	37008.97448	54785.6865	23398.74065	45840.74806	55286.46182	53766.63317	61946.56605	52825.48367	38098.83195	23457.53406	29954.22932	26929.27923	47078.0053	31248.10899	51175.32473	67947.09815	28638.17972	79258.36438	31529.69905	40519.93597	33221.78029	31896.82062	27775.16255	37749.7935	36480.67873	37456.28872	44316.95869	26064.52027	25549.25199	54137.82356	49749.90789	70884.23128	50360.24319	46017.12749	66541.86308	59417.35804	71020.81308	79357.1356	40727.52014	55755.07432	51321.53689	40965.33473	60404.6959	53039.9895	60255.33829	58407.8264	45323.88252	40078.99039	64901.39343	52127.67217	99861.39393	119026.2043	33964.45827	98764.68574	21908.02206	22916.24013	85288.25651	106904.4381	82917.59682	50481.30315	35630.49669	27385.07505	19348.65556	65609.76668	99614.98822	27432.09426	44579.86043	40967.00351	32099.61835	24394.81133	19975.26048	40653.87777	25296.75071	53087.18767	39889.88062	129815.879	108876.7219	110168.1454	106375.8708	115376.0766	112697.5077	143007.8067	113898.0662	105152.8797	111809.6311	65121.12389	112877.3047	107808.2821	48603.71514	22683.49151	52783.38898	67244.05852	61590.54351	35213.70921	26205.54287	29075.8346	29979.71784	35197.40726	30121.02842	20642.3053	48716.74942	29887.42029	59063.15032	40809.96267	33762.79847	72217.74528	40985.97612	23267.83341	44693.50024	46291.80542	48817.46303	39745.7303	31184.77312	50089.74535	46671.04842	37304.96322	38339.68398	32164.46841	70866.46029	42245.29771	75243.99235	58673.88275	48060.77609	103762.5392	72245.52085	85378.71613	43052.76379	36908.95835	48350.61772	33026.98566	19364.41113	34754.06807	39937.50341	40276.68616	47184.1681	54716.64778	46899.97501	44074.70973	18106.44015	26522.05687	34104.27338	45410.15361	30029.70865	34052.60758	48178.17493	22491.96113	33368.61637	127419.4723	54185.98907	40897.45115	57487.32018	81666.49099	46108.18095	59475.99198	29979.17389	36380.10232	45919.32498	81376.32891	84096.39344	52865.81322	115242.4461	41991.94518	49455.35009	62404.74504	23885.46006	44627.41579	22454.3181	28268.83616	46214.9244	36663.87714	54352.33212	65283.65497	11045.65252	40813.2447	44864.96828	48702.63555	91579.56701	151639.6119	84840.79307	42132.13297	71666.92182	35766.35816	69011.46891	49069.55708	94118.8232	39760.72131	69040.02595	68882.67941	41997.85509	69179.54492	113896.5401	63034.98026	82672.49075	102652.4562	43578.40314	118506.0748	120365.9682	49400.20416	85538.68476	136646.9267	42111.76734	74971.52676	17105.01032	33035.6477	20618.18453	66015.44894	28922.58057	34162.04841	45253.93464	38360.98367	49525.02788	48909.71772	36875.08333	27287.28895	18286.9828	31562.20354	46251.14425	36323.04686	40933.1709	25203.77336	46398.19578	39970.75504	25472.60471	59489.08907	30637.93076	37319.76061	23773.26169	71173.47192	32750.46611	60175.24146	57822.33949	30476.30028	26420.98656	19408.18581	18059.64688	47733.3951	56174.08076	27980.81186	42969.93847	24706.21775	33891.26941	27364.06125	24302.20721	53477.82339	58050.48931	14820.66924	47823.07883	38925.94997	28894.4501	111639.6548	41617.30445	26255.73171	30647.24095	31414.1368	34865.35343	44742.21956	26068.88776	33746.4544	32640.85281	38040.73027	60010.13672	9069.99046	59985.06453	56901.83707	24419.0734	33273.89655	42642.24762	36903.47437	38671.79314	27988.197	34864.90108	63952.86433	47765.91574	45232.63266	29846.93677	58182.55697	72343.65305	157382.6031	55944.34411	113122.6506	71318.09828	125873.3687	116269.1899	111511.3568	23851.23595	185694.2005	48025.99132	17439.34774	36073.14294	58050.19783	47757.03425	14838.55901	45738.19366	52374.27011	36183.25727	33308.05439	32236.61847	54159.56238	15939.77807	29942.94765	27235.55007	39669.74891	37894.98502	21339.78478	31661.8375	28621.1342	33930.50302	35296.76594	26999.68312	28130.62555	37682.28486	34754.61507	33115.57091	41495.65121	58481.69146	31460.56974	49955.557	64232.5671	44197.61204	58056.87951	41306.90429	35645.64696	47657.90489	73461.43044	27299.02942	44066.56821	51728.66772	84121.2199	39954.54754	122097.3014	93233.33469	70792.49263	116019.1919	46808.23636	77119.68758	103149.2479	63485.13141	70340.32896	74146.85809	79441.59863	71491.33568	67019.48271	88871.7084	49026.87038	49824.64157	88453.8829	135782.7954	66125.45252	98534.68665	74099.65523	71607.30786	134823.5768	61102.51504	72903.81399	57338.3147	46156.0724	39985.73748	77526.70413	94881.8834	42136.675	30939.27081	36106.42719	32029.81197	35145.73455	16986.89816	48165.99417	32356.92199	53003.40122	29396.47214	41566.25536	47998.65857	31533.96391	58844.42261	53019.26762	42565.84083	36078.08056	68709.27319	40816.57458	45876.07372	38459.57142	38975.69419	66237.28639	129969.1961	95120.29658	103402.7603	136955.765	101752.5676	99146.60032	44659.31564	47543.11988	74468.59148	103072.2147	27767.57996	119178.6516	122505.1418	128644.6537	56304.04226	42831.56312	41973.82361	43010.55835	34686.08928	39959.6095	34420.70225	114284.5242	152788.7872	29124.58546	37230.20574	24077.64826	36420.23734	49220.44242	27033.62304	21880.45444	37989.60531	42531.21177	26536.24496	49388.45702	37716.83809	51166.53906	32563.02546	31889.3438	32078.25644	42931.50802	42611.66769	71595.69118	91765.45117	36305.29154	48800.30656	33184.9037	24420.9749	106149.0855	35019.14836	54105.58369	38105.06705	48505.72573	45446.97329	32969.15731	22389.68995	33756.19773	41628.76884	38041.856	43211.29167	34362.02444	38140.65466	34297.62541	28285.78066	19758.78572	47185.34076	22349.68286	33504.75087	26089.68459	41032.39106	28361.86147	24493.001	25628.04962	25426.05667	37758.3079	38970.93923	44167.6024	50664.79672	23972.57546	28794.75042	34222.62254	42126.11658	32722.93	55068.83571	49054.91588	29280.3847	114419.383	44242.40471	27689.29276	33245.08026	36174.39307	79597.8067	40865.9227	61379.52771	67581.30335	28813.00964	57610.795	84297.55481	72735.84061	106140.0667	37996.43439	114037.0211	106968.1813	51139.88112	70749.52383	81380.63187	136070.1093	80103.53951	99183.62335	63620.14178	89550.25478	123752.8591	115304.5715	77111.44187	53641.69166	51284.82851	55705.61509	59082.63763	49417.65001	55925.06355	58738.97393	62166.46697	52185.68527	43447.45247	61664.10162	62546.63956	60302.23307	57471.51578	56739.11414	54266.96438	58160.43611	47013.02353	69243.03729	52139.93607	115209.2422	85828.46598	52005.00047	50426.45593	27050.04833	67769.32137	56705.3326	53565.75618	60155.91019
